dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
IQd5OCF99Fm,202401,ncgkwcQrfmc,MekJGFtyL9J,fpkkdSpN6kR,2
IQd5OCF99Fm,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,1
IQd5OCF99Fm,202401,ncgkwcQrfmc,bg2qwTLbusX,fpkkdSpN6kR,3
IQd5OCF99Fm,202401,ncgkwcQrfmc,lnSNvuTP3lG,fpkkdSpN6kR,2
IQd5OCF99Fm,202401,ncgkwcQrfmc,CCQn8051t8h,fpkkdSpN6kR,2
IQd5OCF99Fm,202401,ncgkwcQrfmc,n9rPd1u08uk,fpkkdSpN6kR,1
Tt1b7XMIjn2,202401,ncgkwcQrfmc,vht6aVSMhrW,fpkkdSpN6kR,0
Tt1b7XMIjn2,202401,ncgkwcQrfmc,HrfG0LO8rVk,fpkkdSpN6kR,421
Tt1b7XMIjn2,202401,ncgkwcQrfmc,IgWlWy0ZIg6,fpkkdSpN6kR,11413
Tt1b7XMIjn2,202401,ncgkwcQrfmc,JYZuHVupFEe,fpkkdSpN6kR,1092
Tt1b7XMIjn2,202401,ncgkwcQrfmc,AtXAtHEldza,fpkkdSpN6kR,1699
Tt1b7XMIjn2,202401,ncgkwcQrfmc,AN9N1ZGenw0,fpkkdSpN6kR,3711
Tt1b7XMIjn2,202401,ncgkwcQrfmc,FXbbZBFcEWt,fpkkdSpN6kR,0
Tt1b7XMIjn2,202401,ncgkwcQrfmc,LYigly6HmNR,fpkkdSpN6kR,0
Tt1b7XMIjn2,202401,ncgkwcQrfmc,pbKO3pRwHtZ,fpkkdSpN6kR,0
Tt1b7XMIjn2,202401,ncgkwcQrfmc,Cav32eTjPPw,fpkkdSpN6kR,0
VNDgVg0Qu6q,202401,ncgkwcQrfmc,RvkyfBN3dif,fpkkdSpN6kR,4
VNDgVg0Qu6q,202401,ncgkwcQrfmc,N6ovI6Vhvhh,fpkkdSpN6kR,2
VNDgVg0Qu6q,202401,ncgkwcQrfmc,TESUHQ1ho92,fpkkdSpN6kR,1
VNDgVg0Qu6q,202401,ncgkwcQrfmc,aETIHgcVEi8,fpkkdSpN6kR,14
VNDgVg0Qu6q,202401,ncgkwcQrfmc,ON7VaROLbc1,fpkkdSpN6kR,2
VNDgVg0Qu6q,202401,ncgkwcQrfmc,tAPYzBeoVUt,fpkkdSpN6kR,2
VNDgVg0Qu6q,202401,ncgkwcQrfmc,ZypzKmoAeLw,fpkkdSpN6kR,19
VNDgVg0Qu6q,202401,ncgkwcQrfmc,y6sdaf5Fh4A,fpkkdSpN6kR,4
VNDgVg0Qu6q,202401,ncgkwcQrfmc,hSccl7QhD2P,fpkkdSpN6kR,2
VNDgVg0Qu6q,202401,ncgkwcQrfmc,TfXBpFmaupS,fpkkdSpN6kR,1
VNDgVg0Qu6q,202401,ncgkwcQrfmc,QCmttUP00Oi,fpkkdSpN6kR,23
VNDgVg0Qu6q,202401,ncgkwcQrfmc,HECu5izRmAL,fpkkdSpN6kR,8
VNDgVg0Qu6q,202401,ncgkwcQrfmc,C1AFUJA0Ckq,fpkkdSpN6kR,5
VNDgVg0Qu6q,202401,ncgkwcQrfmc,MG1V9VQpQpy,fpkkdSpN6kR,1
VNDgVg0Qu6q,202401,ncgkwcQrfmc,c9q7b4Vgedh,fpkkdSpN6kR,28
VNDgVg0Qu6q,202401,ncgkwcQrfmc,T7qMphH0lN7,fpkkdSpN6kR,4
VNDgVg0Qu6q,202401,ncgkwcQrfmc,veR7mGp0C4m,fpkkdSpN6kR,11
VNDgVg0Qu6q,202401,ncgkwcQrfmc,y90B361EZB2,fpkkdSpN6kR,6
VNDgVg0Qu6q,202401,ncgkwcQrfmc,ZTJVWesRsTC,fpkkdSpN6kR,16
VNDgVg0Qu6q,202401,ncgkwcQrfmc,oSg4vrNsBWu,fpkkdSpN6kR,2
VNDgVg0Qu6q,202401,ncgkwcQrfmc,TQyWdAnDMC9,fpkkdSpN6kR,21
VNDgVg0Qu6q,202401,ncgkwcQrfmc,DltANXMXQrG,fpkkdSpN6kR,3
VNDgVg0Qu6q,202401,ncgkwcQrfmc,QwtCAo9A0kt,fpkkdSpN6kR,38
VNDgVg0Qu6q,202401,ncgkwcQrfmc,Firc4raxGrW,fpkkdSpN6kR,1
VNDgVg0Qu6q,202401,ncgkwcQrfmc,C7x2xjZUKX5,fpkkdSpN6kR,19
VNDgVg0Qu6q,202401,ncgkwcQrfmc,x4Lrk7cYkKL,fpkkdSpN6kR,3
VNDgVg0Qu6q,202401,ncgkwcQrfmc,pG0DcmRQSpl,fpkkdSpN6kR,34
VNDgVg0Qu6q,202401,ncgkwcQrfmc,WqJbrPSR8Fw,fpkkdSpN6kR,1
VNDgVg0Qu6q,202401,ncgkwcQrfmc,XNwpsOtZqZ7,fpkkdSpN6kR,21
VNDgVg0Qu6q,202401,ncgkwcQrfmc,UHhkBEuP3dM,fpkkdSpN6kR,1
VNDgVg0Qu6q,202401,ncgkwcQrfmc,eWZ9pLuoud6,fpkkdSpN6kR,1
VNDgVg0Qu6q,202401,ncgkwcQrfmc,HHNIVEQ5nuS,fpkkdSpN6kR,3
VNDgVg0Qu6q,202401,ncgkwcQrfmc,dEzyvJbZDB3,fpkkdSpN6kR,38
VNDgVg0Qu6q,202401,ncgkwcQrfmc,s9S6rnxbEJX,fpkkdSpN6kR,30
tJlM4YEEM4k,202401,ncgkwcQrfmc,jdxz3BPvvd9,fpkkdSpN6kR,13
tJlM4YEEM4k,202401,ncgkwcQrfmc,av5SLNg5sEH,fpkkdSpN6kR,7
WSCdT9MA3zR,202401,ncgkwcQrfmc,x2XS0gZjVM5,fpkkdSpN6kR,4
WSCdT9MA3zR,202401,ncgkwcQrfmc,quuQydzRRYr,fpkkdSpN6kR,268
WSCdT9MA3zR,202401,ncgkwcQrfmc,DvTQ1M0YKDL,fpkkdSpN6kR,138
WSCdT9MA3zR,202401,ncgkwcQrfmc,mWV0S9ONsDr,fpkkdSpN6kR,330
WSCdT9MA3zR,202401,ncgkwcQrfmc,CjkOeYhKgyd,fpkkdSpN6kR,106
WSCdT9MA3zR,202401,ncgkwcQrfmc,ODzSDZe6Rcd,fpkkdSpN6kR,257
WSCdT9MA3zR,202401,ncgkwcQrfmc,SlEwyAcZ6PT,fpkkdSpN6kR,2
WSCdT9MA3zR,202401,ncgkwcQrfmc,nfmjGljeRhV,fpkkdSpN6kR,20
WSCdT9MA3zR,202401,ncgkwcQrfmc,lfN1KMrTCKx,fpkkdSpN6kR,19
WSCdT9MA3zR,202401,ncgkwcQrfmc,CZBwq4hH66y,fpkkdSpN6kR,1
WSCdT9MA3zR,202401,ncgkwcQrfmc,WEA0tWGsyhu,fpkkdSpN6kR,100
WSCdT9MA3zR,202401,ncgkwcQrfmc,vTyvdlVdej7,fpkkdSpN6kR,350
WSCdT9MA3zR,202401,ncgkwcQrfmc,MnpFkuVn1ya,fpkkdSpN6kR,5
WSCdT9MA3zR,202401,ncgkwcQrfmc,cCsUBYwDFw8,fpkkdSpN6kR,145
WSCdT9MA3zR,202401,ncgkwcQrfmc,Vu4Xw67Ilyu,fpkkdSpN6kR,171
WSCdT9MA3zR,202401,ncgkwcQrfmc,pPpeGzQML5E,fpkkdSpN6kR,14
WSCdT9MA3zR,202401,ncgkwcQrfmc,EUJTNxDfEfk,fpkkdSpN6kR,5
WSCdT9MA3zR,202401,ncgkwcQrfmc,SToA5NvmPp4,fpkkdSpN6kR,11
WSCdT9MA3zR,202401,ncgkwcQrfmc,VQUPspLZjcS,fpkkdSpN6kR,10
WSCdT9MA3zR,202401,ncgkwcQrfmc,IqcQf7O8DJ4,fpkkdSpN6kR,70
WSCdT9MA3zR,202401,ncgkwcQrfmc,Lh6vJU5KqJN,fpkkdSpN6kR,92
WSCdT9MA3zR,202401,ncgkwcQrfmc,wwJ6573UEAH,fpkkdSpN6kR,20
WSCdT9MA3zR,202401,ncgkwcQrfmc,nbKqeO15S5X,fpkkdSpN6kR,252
WSCdT9MA3zR,202401,ncgkwcQrfmc,se3wDWB7uar,fpkkdSpN6kR,2
WSCdT9MA3zR,202401,ncgkwcQrfmc,FdMdjYtB3HB,fpkkdSpN6kR,25
WSCdT9MA3zR,202401,ncgkwcQrfmc,JrrO1VhOxmS,fpkkdSpN6kR,425
WSCdT9MA3zR,202401,ncgkwcQrfmc,EPuQFmtGoyv,fpkkdSpN6kR,7
WSCdT9MA3zR,202401,ncgkwcQrfmc,FKO2S1c1g7j,fpkkdSpN6kR,4
WSCdT9MA3zR,202401,ncgkwcQrfmc,ecWiKY3G5Kc,fpkkdSpN6kR,54
XT6eIIXtcbP,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,2
XT6eIIXtcbP,202401,ncgkwcQrfmc,kaaNhSVIuvJ,fpkkdSpN6kR,4
XT6eIIXtcbP,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,25
XT6eIIXtcbP,202401,ncgkwcQrfmc,CcntAiMGCTW,fpkkdSpN6kR,16
XT6eIIXtcbP,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,19
XT6eIIXtcbP,202401,ncgkwcQrfmc,MekJGFtyL9J,fpkkdSpN6kR,24
XT6eIIXtcbP,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,11
XT6eIIXtcbP,202401,ncgkwcQrfmc,bg2qwTLbusX,fpkkdSpN6kR,19
XT6eIIXtcbP,202401,ncgkwcQrfmc,mfLuHDmhrtr,fpkkdSpN6kR,4
XT6eIIXtcbP,202401,ncgkwcQrfmc,lnSNvuTP3lG,fpkkdSpN6kR,7
XT6eIIXtcbP,202401,ncgkwcQrfmc,G5sYGWBFrrD,fpkkdSpN6kR,2
XT6eIIXtcbP,202401,ncgkwcQrfmc,CCQn8051t8h,fpkkdSpN6kR,1
XT6eIIXtcbP,202401,ncgkwcQrfmc,dw5rlrUzaEi,fpkkdSpN6kR,2
WdwIasN430x,202401,ncgkwcQrfmc,GUre5Oy54QX,fpkkdSpN6kR,1
WdwIasN430x,202401,ncgkwcQrfmc,WKfL1KzbtpP,fpkkdSpN6kR,1
WdwIasN430x,202401,ncgkwcQrfmc,bW4Qs6HW26z,fpkkdSpN6kR,1
WdwIasN430x,202401,ncgkwcQrfmc,lgc3TeCO8I4,fpkkdSpN6kR,1
WdwIasN430x,202401,ncgkwcQrfmc,JtfzYEWfiFz,fpkkdSpN6kR,1
iAs2TWV18M4,202401,ncgkwcQrfmc,g10r90Dfqno,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,Qmd2frB3e8F,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,TT9hQ7SaHea,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,nMsMRcdsXmy,fpkkdSpN6kR,2
iAs2TWV18M4,202401,ncgkwcQrfmc,BqGKadWCFhx,fpkkdSpN6kR,1
iAs2TWV18M4,202401,ncgkwcQrfmc,wcvVlUrzbYG,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,subJjGY0UcE,fpkkdSpN6kR,1
iAs2TWV18M4,202401,ncgkwcQrfmc,N78akNFqLex,fpkkdSpN6kR,3
iAs2TWV18M4,202401,ncgkwcQrfmc,tpKwyj8il3w,fpkkdSpN6kR,2
iAs2TWV18M4,202401,ncgkwcQrfmc,onwJ6bulsyi,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,Mwqc3GO1kId,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,pUXn4laGtJe,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,SmLUO99wdfb,fpkkdSpN6kR,2
iAs2TWV18M4,202401,ncgkwcQrfmc,udSjk1sKgO5,fpkkdSpN6kR,2
iAs2TWV18M4,202401,ncgkwcQrfmc,IzV4BuohS90,fpkkdSpN6kR,1
iAs2TWV18M4,202401,ncgkwcQrfmc,US2dWooI6pT,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,EMovAqLcbGq,fpkkdSpN6kR,1
iAs2TWV18M4,202401,ncgkwcQrfmc,pdPUNjzab6h,fpkkdSpN6kR,3
iAs2TWV18M4,202401,ncgkwcQrfmc,GnlieRaxUWw,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,FZZZIfer5tA,fpkkdSpN6kR,1
iAs2TWV18M4,202401,ncgkwcQrfmc,dwskguR0DV8,fpkkdSpN6kR,1
iAs2TWV18M4,202401,ncgkwcQrfmc,RQXs6B8Td4v,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,GliuFJTAsAp,fpkkdSpN6kR,3
iAs2TWV18M4,202401,ncgkwcQrfmc,qbzDBEJWFMB,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,RT7QsVY15yL,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,W909S6WDrZ8,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,ETwXuMGk1iE,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,nJlZC7BrpYs,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,Il7UBf5AxcH,fpkkdSpN6kR,0
iAs2TWV18M4,202401,ncgkwcQrfmc,TSt8KAsSu0I,fpkkdSpN6kR,0
DXVx1DL5dsr,202401,ncgkwcQrfmc,nGJXo1z1K0l,fpkkdSpN6kR,36
DXVx1DL5dsr,202401,ncgkwcQrfmc,IFU5i3dgggh,fpkkdSpN6kR,4
DXVx1DL5dsr,202401,ncgkwcQrfmc,S5R0uMYe6mp,fpkkdSpN6kR,102
DXVx1DL5dsr,202401,ncgkwcQrfmc,NWZlLBLhMix,fpkkdSpN6kR,145
JYHSPcrYyCl,202401,ncgkwcQrfmc,nxXvGEMCaIZ,fpkkdSpN6kR,1
JYHSPcrYyCl,202401,ncgkwcQrfmc,xn86H5ymKfj,fpkkdSpN6kR,1
JYHSPcrYyCl,202401,ncgkwcQrfmc,wHPyEqwp4xT,fpkkdSpN6kR,17
JYHSPcrYyCl,202401,ncgkwcQrfmc,JG1xrfrS9bo,fpkkdSpN6kR,32
FxrH5b7Kwzd,202401,ncgkwcQrfmc,FXjBdlZqhPj,fpkkdSpN6kR,3
FxrH5b7Kwzd,202401,ncgkwcQrfmc,DdbOZH9RV9f,fpkkdSpN6kR,14
FxrH5b7Kwzd,202401,ncgkwcQrfmc,Kcy4950N12q,fpkkdSpN6kR,6
FxrH5b7Kwzd,202401,ncgkwcQrfmc,TPiYG5Pc6ce,fpkkdSpN6kR,5
FxrH5b7Kwzd,202401,ncgkwcQrfmc,gIxJ7P1RBz8,fpkkdSpN6kR,3
FxrH5b7Kwzd,202401,ncgkwcQrfmc,yjBrNi80u9E,fpkkdSpN6kR,10
FxrH5b7Kwzd,202401,ncgkwcQrfmc,cYqPdGWmGYh,fpkkdSpN6kR,1
FxrH5b7Kwzd,202401,ncgkwcQrfmc,YlbPFunlk1s,fpkkdSpN6kR,4
FxrH5b7Kwzd,202401,ncgkwcQrfmc,uKjgMw1KB5x,fpkkdSpN6kR,5
FxrH5b7Kwzd,202401,ncgkwcQrfmc,pYnOAMiLfO6,fpkkdSpN6kR,21
FxrH5b7Kwzd,202401,ncgkwcQrfmc,wNzYh5uPXHM,fpkkdSpN6kR,1
FxrH5b7Kwzd,202401,ncgkwcQrfmc,x2ieZXGZl78,fpkkdSpN6kR,1
FxrH5b7Kwzd,202401,ncgkwcQrfmc,Sd4aQy26rFi,fpkkdSpN6kR,1
FxrH5b7Kwzd,202401,ncgkwcQrfmc,uBk7sWecTIY,fpkkdSpN6kR,3
FxrH5b7Kwzd,202401,ncgkwcQrfmc,XZxdFU0BXnr,fpkkdSpN6kR,1
FxrH5b7Kwzd,202401,ncgkwcQrfmc,UvZoBfy42Qs,fpkkdSpN6kR,4
FxrH5b7Kwzd,202401,ncgkwcQrfmc,HsAHzk4Vl93,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,i8XjLLcYFQ0,fpkkdSpN6kR,3
KNTjljie7zK,202401,ncgkwcQrfmc,rr0B2QgvAef,fpkkdSpN6kR,4
KNTjljie7zK,202401,ncgkwcQrfmc,X5xj15uDbgs,fpkkdSpN6kR,31
KNTjljie7zK,202401,ncgkwcQrfmc,bCyZSg17JCh,fpkkdSpN6kR,5
KNTjljie7zK,202401,ncgkwcQrfmc,MfnIuqJBON3,fpkkdSpN6kR,16
KNTjljie7zK,202401,ncgkwcQrfmc,OhhHZYDNsDm,fpkkdSpN6kR,17
KNTjljie7zK,202401,ncgkwcQrfmc,rhcvgDG6fMd,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,hevmywRQcUX,fpkkdSpN6kR,14
KNTjljie7zK,202401,ncgkwcQrfmc,IpFwuOjRWYw,fpkkdSpN6kR,19
KNTjljie7zK,202401,ncgkwcQrfmc,KtSxtKXCBAM,fpkkdSpN6kR,2
KNTjljie7zK,202401,ncgkwcQrfmc,yNigayFJVft,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,IBj3cDZRReC,fpkkdSpN6kR,20
KNTjljie7zK,202401,ncgkwcQrfmc,tSqGKhS84IU,fpkkdSpN6kR,3
KNTjljie7zK,202401,ncgkwcQrfmc,PGGFIYVib5v,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,cHlxHf4elbc,fpkkdSpN6kR,24
KNTjljie7zK,202401,ncgkwcQrfmc,sxzACDNzTDU,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,MNpQQz8SBKR,fpkkdSpN6kR,30
KNTjljie7zK,202401,ncgkwcQrfmc,xphgMyGQLjV,fpkkdSpN6kR,2
KNTjljie7zK,202401,ncgkwcQrfmc,dWYMHiPcjfy,fpkkdSpN6kR,17
KNTjljie7zK,202401,ncgkwcQrfmc,hAFM52dsVpn,fpkkdSpN6kR,34
KNTjljie7zK,202401,ncgkwcQrfmc,ilVomehPXtq,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,c3dCIYxNkjJ,fpkkdSpN6kR,3
KNTjljie7zK,202401,ncgkwcQrfmc,uRVScpaEgtM,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,U8fOSUDy1C7,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,UBWU4Hp8Kn6,fpkkdSpN6kR,1
KNTjljie7zK,202401,ncgkwcQrfmc,VVF7z6F6SK9,fpkkdSpN6kR,2
KNTjljie7zK,202401,ncgkwcQrfmc,oRu3kzlO5lG,fpkkdSpN6kR,7
KNTjljie7zK,202401,ncgkwcQrfmc,Ge4NI6Tx4S1,fpkkdSpN6kR,2
KNTjljie7zK,202401,ncgkwcQrfmc,tcD7DIjgVBD,fpkkdSpN6kR,15
KNTjljie7zK,202401,ncgkwcQrfmc,Aw6ZcD74Dur,fpkkdSpN6kR,3
NofAG62qX1X,202401,ncgkwcQrfmc,FXjBdlZqhPj,fpkkdSpN6kR,24
NofAG62qX1X,202401,ncgkwcQrfmc,Gk56yOOfFfT,fpkkdSpN6kR,4
NofAG62qX1X,202401,ncgkwcQrfmc,pXZ5ROopsKI,fpkkdSpN6kR,3
NofAG62qX1X,202401,ncgkwcQrfmc,bLmQXInnErg,fpkkdSpN6kR,7
NofAG62qX1X,202401,ncgkwcQrfmc,TibW6J8dq1g,fpkkdSpN6kR,1
NofAG62qX1X,202401,ncgkwcQrfmc,DdbOZH9RV9f,fpkkdSpN6kR,11
NofAG62qX1X,202401,ncgkwcQrfmc,Kcy4950N12q,fpkkdSpN6kR,23
NofAG62qX1X,202401,ncgkwcQrfmc,XbGS8645beG,fpkkdSpN6kR,3
NofAG62qX1X,202401,ncgkwcQrfmc,TPiYG5Pc6ce,fpkkdSpN6kR,39
NofAG62qX1X,202401,ncgkwcQrfmc,vHjUC2quHIh,fpkkdSpN6kR,9
NofAG62qX1X,202401,ncgkwcQrfmc,QHvysmXYhFq,fpkkdSpN6kR,3
NofAG62qX1X,202401,ncgkwcQrfmc,gIxJ7P1RBz8,fpkkdSpN6kR,23
NofAG62qX1X,202401,ncgkwcQrfmc,yjBrNi80u9E,fpkkdSpN6kR,19
NofAG62qX1X,202401,ncgkwcQrfmc,RQqLlUYtGef,fpkkdSpN6kR,11
NofAG62qX1X,202401,ncgkwcQrfmc,YlbPFunlk1s,fpkkdSpN6kR,32
NofAG62qX1X,202401,ncgkwcQrfmc,l1KIGJAzIlD,fpkkdSpN6kR,12
NofAG62qX1X,202401,ncgkwcQrfmc,uKjgMw1KB5x,fpkkdSpN6kR,9
NofAG62qX1X,202401,ncgkwcQrfmc,pYnOAMiLfO6,fpkkdSpN6kR,17
NofAG62qX1X,202401,ncgkwcQrfmc,wNzYh5uPXHM,fpkkdSpN6kR,2
NofAG62qX1X,202401,ncgkwcQrfmc,x2ieZXGZl78,fpkkdSpN6kR,22
NofAG62qX1X,202401,ncgkwcQrfmc,Sd4aQy26rFi,fpkkdSpN6kR,18
NofAG62qX1X,202401,ncgkwcQrfmc,uBk7sWecTIY,fpkkdSpN6kR,6
NofAG62qX1X,202401,ncgkwcQrfmc,XZxdFU0BXnr,fpkkdSpN6kR,5
NofAG62qX1X,202401,ncgkwcQrfmc,UvZoBfy42Qs,fpkkdSpN6kR,32
NofAG62qX1X,202401,ncgkwcQrfmc,HsAHzk4Vl93,fpkkdSpN6kR,7
yYbxdHWzW4Z,202401,ncgkwcQrfmc,TT9hQ7SaHea,fpkkdSpN6kR,12
yYbxdHWzW4Z,202401,ncgkwcQrfmc,nMsMRcdsXmy,fpkkdSpN6kR,6
yYbxdHWzW4Z,202401,ncgkwcQrfmc,BqGKadWCFhx,fpkkdSpN6kR,14
yYbxdHWzW4Z,202401,ncgkwcQrfmc,wcvVlUrzbYG,fpkkdSpN6kR,19
yYbxdHWzW4Z,202401,ncgkwcQrfmc,subJjGY0UcE,fpkkdSpN6kR,56
yYbxdHWzW4Z,202401,ncgkwcQrfmc,N78akNFqLex,fpkkdSpN6kR,25
yYbxdHWzW4Z,202401,ncgkwcQrfmc,tpKwyj8il3w,fpkkdSpN6kR,156
yYbxdHWzW4Z,202401,ncgkwcQrfmc,onwJ6bulsyi,fpkkdSpN6kR,29
yYbxdHWzW4Z,202401,ncgkwcQrfmc,Mwqc3GO1kId,fpkkdSpN6kR,270
yYbxdHWzW4Z,202401,ncgkwcQrfmc,pUXn4laGtJe,fpkkdSpN6kR,53
yYbxdHWzW4Z,202401,ncgkwcQrfmc,SmLUO99wdfb,fpkkdSpN6kR,287
yYbxdHWzW4Z,202401,ncgkwcQrfmc,udSjk1sKgO5,fpkkdSpN6kR,118
yYbxdHWzW4Z,202401,ncgkwcQrfmc,IzV4BuohS90,fpkkdSpN6kR,307
yYbxdHWzW4Z,202401,ncgkwcQrfmc,US2dWooI6pT,fpkkdSpN6kR,161
yYbxdHWzW4Z,202401,ncgkwcQrfmc,EMovAqLcbGq,fpkkdSpN6kR,284
yYbxdHWzW4Z,202401,ncgkwcQrfmc,pdPUNjzab6h,fpkkdSpN6kR,177
yYbxdHWzW4Z,202401,ncgkwcQrfmc,GnlieRaxUWw,fpkkdSpN6kR,204
yYbxdHWzW4Z,202401,ncgkwcQrfmc,FZZZIfer5tA,fpkkdSpN6kR,184
yYbxdHWzW4Z,202401,ncgkwcQrfmc,dwskguR0DV8,fpkkdSpN6kR,13
yYbxdHWzW4Z,202401,ncgkwcQrfmc,RQXs6B8Td4v,fpkkdSpN6kR,15
yYbxdHWzW4Z,202401,ncgkwcQrfmc,GliuFJTAsAp,fpkkdSpN6kR,49
yYbxdHWzW4Z,202401,ncgkwcQrfmc,qbzDBEJWFMB,fpkkdSpN6kR,73
yYbxdHWzW4Z,202401,ncgkwcQrfmc,RT7QsVY15yL,fpkkdSpN6kR,110
yYbxdHWzW4Z,202401,ncgkwcQrfmc,W909S6WDrZ8,fpkkdSpN6kR,84
yYbxdHWzW4Z,202401,ncgkwcQrfmc,ETwXuMGk1iE,fpkkdSpN6kR,48
yYbxdHWzW4Z,202401,ncgkwcQrfmc,nJlZC7BrpYs,fpkkdSpN6kR,23
yYbxdHWzW4Z,202401,ncgkwcQrfmc,Il7UBf5AxcH,fpkkdSpN6kR,154
yYbxdHWzW4Z,202401,ncgkwcQrfmc,TSt8KAsSu0I,fpkkdSpN6kR,24
NbWWX36N1lE,202401,ncgkwcQrfmc,kaaNhSVIuvJ,fpkkdSpN6kR,1
NbWWX36N1lE,202401,ncgkwcQrfmc,CcntAiMGCTW,fpkkdSpN6kR,1
NbWWX36N1lE,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,2
NbWWX36N1lE,202401,ncgkwcQrfmc,MekJGFtyL9J,fpkkdSpN6kR,2
NbWWX36N1lE,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,1
NbWWX36N1lE,202401,ncgkwcQrfmc,mfLuHDmhrtr,fpkkdSpN6kR,1
NbWWX36N1lE,202401,ncgkwcQrfmc,CCQn8051t8h,fpkkdSpN6kR,1
cxpeN1EljC9,202401,ncgkwcQrfmc,dyc1BIC7u6k,fpkkdSpN6kR,1
cxpeN1EljC9,202401,ncgkwcQrfmc,Tu0NXm02rVd,fpkkdSpN6kR,1
cxpeN1EljC9,202401,ncgkwcQrfmc,KBLWP2rImGi,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,dzmbEz3NylS,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,RGADiK5GXdd,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,swkt0ewUhOD,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,nXLLwbzi699,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,ZY7LYKGSpky,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,XdxZ2EiCCBl,fpkkdSpN6kR,2
kwOWlAWsyQ0,202401,ncgkwcQrfmc,yoVG8y9VPie,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,H4lrHuDhSrp,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,DyB6aUOkSuO,fpkkdSpN6kR,2
kwOWlAWsyQ0,202401,ncgkwcQrfmc,JKOCPbjIdD7,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,QDO3HByrCkY,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,IEwVfn2NDyB,fpkkdSpN6kR,5
kwOWlAWsyQ0,202401,ncgkwcQrfmc,IKQEqJGmjJP,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,aEnuwvyxAiT,fpkkdSpN6kR,2
kwOWlAWsyQ0,202401,ncgkwcQrfmc,y6JxfkFpytI,fpkkdSpN6kR,1
kwOWlAWsyQ0,202401,ncgkwcQrfmc,vH0gkmJgAKg,fpkkdSpN6kR,2
kwOWlAWsyQ0,202401,ncgkwcQrfmc,jBEx4ja6iA9,fpkkdSpN6kR,4
RFHVtMXncsK,202401,ncgkwcQrfmc,subJjGY0UcE,fpkkdSpN6kR,56
RFHVtMXncsK,202401,ncgkwcQrfmc,N78akNFqLex,fpkkdSpN6kR,25
RFHVtMXncsK,202401,ncgkwcQrfmc,tpKwyj8il3w,fpkkdSpN6kR,156
